# Constructed from biom file
#OTU ID	1gKO.1	1gKO.2	1gKO.3	1gWT.1	1gWT.2	1gWT.3	2gKO.1	2gKO.2	2gKO.3	2gWT.1	2gWT.2	2gWT.3	F1-1	F1-10	F1-11	F1-12	F1-13	F1-14	F1-15	F1-16	F1-17	F1-18	F1-19	F1-2	F1-20	F1-21	F1-22	F1-3	F1-4	F1-5	F1-6	F1-7	F1-8	F1-9	F11-1	F11-10	F11-11	F11-2	F11-3	F11-4	F11-5	F11-6	F11-7	F11-8	F11-9	F2-1	F2-2	F2-3	F2-4	F2-5	F3-1	F3-10	F3-11	F3-12	F3-2	F3-4	F3-5	F3-6	F3-7	F3-8	F3-9	F4-1	F4-2	F4-3	F4-4	F4-5	F8-1	F8-10	F8-11	F8-12	F8-13	F8-14	F8-15	F8-16	F8-17	F8-18	F8-19	F8-2	F8-20	F8-21	F8-22	F8-24	F8-27	F8-28	F8-29	F8-3	F8-30	F8-31	F8-32	F8-33	F8-34	F8-35	F8-36	F8-37	F8-38	F8-39	F8-4	F8-40	F8-41	F8-5	F8-6	F8-7	F8-8	F8-9	h1-2-3.1	h1-2-3.2	h1-2-3.3	h3-4-5.1	h3-4-5.2	h3-4-5.3
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	11370.0	14120.0	14648.0	16632.0	19817.0	21706.0	12356.0	12773.0	12163.0	21894.0	24077.0	25454.0	10401.0	11460.0	10562.0	6795.0	6439.0	6312.0	13082.0	15919.0	8878.0	24531.0	27677.0	2753.0	27827.0	15806.0	4033.0	7914.0	2398.0	6595.0	2313.0	8869.0	8035.0	5953.0	29188.0	23751.0	26659.0	20550.0	26243.0	37378.0	15968.0	19062.0	15971.0	15538.0	1496.0	8957.0	10961.0	344.0	460.0	63.0	17605.0	15735.0	14058.0	10445.0	8824.0	16088.0	9737.0	11518.0	8445.0	319.0	10551.0	24109.0	16317.0	23844.0	22240.0	22298.0	2627.0	20110.0	26262.0	11206.0	3643.0	8550.0	12097.0	20342.0	18050.0	17521.0	11918.0	12243.0	12473.0	8386.0	17118.0	16749.0	17567.0	4943.0	20726.0	9359.0	16479.0	15509.0	8376.0	9739.0	19022.0	20081.0	21965.0	11552.0	26979.0	15593.0	15303.0	19681.0	15660.0	2569.0	9064.0	7727.0	143.0	20057.0	1056.0	1157.0	1058.0	527.0	654.0	461.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gnavus_group	22545.0	25836.0	17048.0	7547.0	9272.0	5996.0	18616.0	18212.0	9228.0	366.0	175.0	221.0	7133.0	27427.0	4496.0	12442.0	22199.0	7442.0	4318.0	2613.0	5971.0	2960.0	960.0	7051.0	1390.0	943.0	2053.0	3523.0	26054.0	524.0	2105.0	19991.0	23011.0	12533.0	225.0	326.0	187.0	249.0	244.0	199.0	278.0	209.0	484.0	369.0	11615.0	10749.0	5732.0	14621.0	319.0	9372.0	292.0	20382.0	17233.0	27241.0	25296.0	9605.0	2068.0	25952.0	34435.0	43961.0	31682.0	3552.0	6985.0	6857.0	8085.0	4026.0	10750.0	11992.0	27744.0	26670.0	12406.0	11512.0	22474.0	14722.0	8376.0	5703.0	13331.0	7020.0	18523.0	21521.0	14890.0	5379.0	175.0	747.0	315.0	8879.0	199.0	328.0	710.0	1968.0	179.0	374.0	113.0	200.0	254.0	1864.0	13698.0	88.0	117.0	3266.0	16351.0	12692.0	13986.0	7689.0	878.0	471.0	559.0	1417.0	1342.0	963.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	5919.0	6481.0	6714.0	31.0	31.0	30.0	16072.0	16928.0	14639.0	35.0	22.0	9.0	2132.0	12486.0	18793.0	13233.0	14613.0	32605.0	675.0	6722.0	7590.0	3551.0	24.0	5867.0	50.0	39.0	63.0	4116.0	54.0	87.0	284.0	24450.0	10453.0	39194.0	23.0	0.0	54.0	59.0	29.0	49.0	111.0	39.0	43.0	0.0	15041.0	2194.0	1425.0	3296.0	1071.0	13246.0	40.0	34.0	27.0	51.0	2810.0	20375.0	38880.0	6836.0	978.0	13.0	1555.0	1158.0	26515.0	18156.0	19808.0	23320.0	30563.0	16134.0	3625.0	21352.0	14737.0	14845.0	10692.0	18388.0	35.0	50.0	11.0	28879.0	0.0	35.0	44.0	32.0	19.0	56.0	34.0	38922.0	47.0	18.0	66.0	45.0	20.0	64.0	55.0	14.0	41.0	14.0	8123.0	26.0	0.0	2400.0	7217.0	19121.0	23147.0	14847.0	2263.0	2775.0	2672.0	896.0	1072.0	980.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	8134.0	9827.0	7090.0	8264.0	10100.0	6324.0	4976.0	3549.0	2319.0	2042.0	1295.0	1045.0	1965.0	6491.0	986.0	8890.0	10948.0	3644.0	2698.0	1990.0	3261.0	1511.0	3323.0	394.0	2626.0	4522.0	4000.0	779.0	828.0	929.0	1973.0	886.0	5723.0	480.0	1145.0	5739.0	1345.0	1699.0	1578.0	2214.0	2293.0	1618.0	3910.0	2002.0	570.0	4084.0	39.0	2827.0	17547.0	2891.0	1952.0	3168.0	900.0	23043.0	20829.0	4524.0	1738.0	6522.0	28326.0	10652.0	3300.0	7172.0	2984.0	7713.0	3631.0	7010.0	1440.0	5087.0	10015.0	1827.0	5074.0	9391.0	7858.0	8769.0	9784.0	7060.0	9033.0	5601.0	559.0	6539.0	8052.0	8794.0	1827.0	4293.0	4790.0	5679.0	965.0	1960.0	11684.0	6630.0	3630.0	8678.0	3211.0	2961.0	4653.0	11311.0	10554.0	1853.0	9981.0	1701.0	8998.0	8508.0	944.0	5406.0	206.0	132.0	114.0	64.0	63.0	31.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	6280.0	7649.0	5719.0	9715.0	11851.0	8047.0	5680.0	5863.0	2991.0	17077.0	11161.0	10687.0	4785.0	5444.0	384.0	3389.0	2020.0	1481.0	8495.0	22216.0	20435.0	11914.0	9166.0	1982.0	17805.0	16548.0	24392.0	3119.0	2274.0	41521.0	49604.0	655.0	2478.0	205.0	3717.0	16101.0	6844.0	3785.0	8334.0	5362.0	11049.0	7103.0	17772.0	11248.0	680.0	3306.0	3350.0	3278.0	2247.0	1094.0	10538.0	3886.0	3693.0	3755.0	2268.0	2403.0	1978.0	2505.0	3647.0	10380.0	3639.0	2330.0	1026.0	2151.0	1346.0	1347.0	56.0	859.0	3460.0	198.0	96.0	1567.0	2333.0	601.0	3137.0	3508.0	2460.0	739.0	2018.0	4163.0	4288.0	2016.0	5140.0	3570.0	6946.0	1149.0	4622.0	7207.0	4830.0	4786.0	12881.0	6252.0	5577.0	7567.0	9875.0	2568.0	2711.0	1396.0	3346.0	789.0	3871.0	1824.0	538.0	1127.0	9318.0	6170.0	6328.0	15902.0	16483.0	11826.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	5804.0	6914.0	5906.0	8176.0	9908.0	8177.0	6049.0	5537.0	4381.0	15633.0	10776.0	10713.0	8126.0	8777.0	2973.0	8858.0	6320.0	5938.0	8360.0	14161.0	12531.0	18585.0	13363.0	5754.0	7704.0	14042.0	9026.0	5048.0	5064.0	3226.0	2520.0	3200.0	5813.0	2766.0	11490.0	14301.0	10820.0	11592.0	13901.0	12141.0	10944.0	9327.0	7790.0	11963.0	1281.0	7493.0	8963.0	4478.0	8077.0	4611.0	19169.0	5738.0	6146.0	1468.0	2425.0	5510.0	3887.0	1994.0	2337.0	5537.0	6292.0	8199.0	4788.0	7864.0	7332.0	5702.0	2510.0	7571.0	9495.0	3591.0	2827.0	4726.0	4943.0	8320.0	10281.0	9832.0	10211.0	6330.0	4209.0	5718.0	10401.0	11776.0	17811.0	9796.0	10716.0	4166.0	10777.0	10650.0	11346.0	12615.0	15595.0	14160.0	12724.0	25457.0	25303.0	8977.0	11595.0	10286.0	12499.0	1139.0	3603.0	5191.0	1229.0	4588.0	2778.0	2313.0	2316.0	2011.0	2085.0	1723.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	1633.0	1643.0	1811.0	604.0	807.0	923.0	4924.0	5280.0	4648.0	35.0	27.0	9.0	25.0	5430.0	6447.0	2008.0	2016.0	732.0	1460.0	2313.0	2011.0	1471.0	0.0	26.0	40.0	29.0	0.0	49.0	0.0	20.0	0.0	23694.0	7274.0	6776.0	0.0	31.0	34.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	34129.0	88.0	25.0	157.0	23.0	16.0	60.0	3154.0	4108.0	1330.0	2585.0	6002.0	18453.0	16660.0	4186.0	3920.0	4385.0	1644.0	5390.0	1678.0	5386.0	4183.0	35034.0	19777.0	12739.0	13547.0	47986.0	15801.0	7836.0	10672.0	7597.0	0.0	8722.0	23074.0	12.0	22.0	8457.0	70.0	0.0	25.0	18.0	5320.0	0.0	23.0	29.0	0.0	32.0	0.0	27.0	29.0	0.0	47.0	7355.0	0.0	12.0	1743.0	10105.0	23422.0	22746.0	2158.0	479.0	526.0	581.0	863.0	1017.0	1020.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	1533.0	1868.0	2079.0	355.0	443.0	476.0	3696.0	4059.0	3541.0	2126.0	2403.0	2702.0	388.0	4502.0	3206.0	7128.0	4406.0	7469.0	1530.0	4937.0	2451.0	3718.0	1908.0	323.0	2479.0	1290.0	2021.0	228.0	171.0	533.0	816.0	3206.0	3580.0	1818.0	3815.0	3367.0	3612.0	3892.0	1856.0	1915.0	3281.0	2178.0	2758.0	2577.0	270.0	1439.0	318.0	386.0	2515.0	887.0	3133.0	20.0	0.0	0.0	2784.0	8939.0	6214.0	7419.0	0.0	0.0	39.0	9865.0	5512.0	5757.0	4119.0	8699.0	629.0	7686.0	3281.0	482.0	1469.0	2538.0	3557.0	4479.0	4629.0	3477.0	2603.0	2701.0	1761.0	1473.0	1197.0	1664.0	2295.0	1614.0	3824.0	4204.0	2559.0	3548.0	2945.0	1923.0	1941.0	2864.0	1597.0	2041.0	2054.0	2554.0	2748.0	1395.0	1251.0	421.0	582.0	3668.0	664.0	6825.0	87.0	104.0	115.0	162.0	211.0	218.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group	3043.0	4007.0	3266.0	2953.0	3852.0	4521.0	2113.0	2190.0	2055.0	1765.0	2150.0	2398.0	3631.0	2692.0	727.0	770.0	2606.0	945.0	1437.0	4490.0	7499.0	912.0	1302.0	1322.0	4372.0	2426.0	2287.0	1582.0	2062.0	1727.0	371.0	64.0	9216.0	0.0	996.0	2731.0	702.0	787.0	629.0	650.0	1524.0	865.0	3531.0	2069.0	423.0	1547.0	1768.0	2616.0	1033.0	1095.0	1611.0	2348.0	1997.0	111.0	3218.0	1238.0	103.0	2666.0	4626.0	6504.0	6211.0	418.0	130.0	1275.0	766.0	455.0	11.0	169.0	3959.0	30.0	10.0	338.0	968.0	125.0	2902.0	2828.0	6923.0	73.0	1717.0	3288.0	4459.0	4062.0	2872.0	3079.0	2915.0	682.0	683.0	1620.0	1665.0	2556.0	4898.0	4890.0	2011.0	2591.0	2693.0	2027.0	1016.0	840.0	3303.0	145.0	3889.0	1298.0	131.0	234.0	330.0	500.0	457.0	527.0	612.0	513.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Clostridioides	348.0	348.0	448.0	367.0	552.0	514.0	1108.0	1100.0	984.0	878.0	971.0	1090.0	7.0	1028.0	878.0	2141.0	1713.0	721.0	2193.0	769.0	180.0	2120.0	889.0	11.0	1679.0	144.0	73.0	0.0	9.0	0.0	0.0	913.0	2634.0	61.0	4601.0	2228.0	1931.0	4778.0	3772.0	4399.0	2210.0	2345.0	3014.0	2741.0	947.0	0.0	13.0	0.0	0.0	0.0	3181.0	2400.0	2179.0	1644.0	835.0	4283.0	2908.0	1495.0	924.0	943.0	3418.0	4742.0	8263.0	5887.0	5971.0	4819.0	2572.0	2732.0	6338.0	4165.0	692.0	1080.0	2178.0	2489.0	4059.0	2664.0	5134.0	4552.0	475.0	80.0	2353.0	2128.0	1472.0	672.0	1717.0	5495.0	1982.0	3044.0	650.0	699.0	1345.0	959.0	1024.0	2506.0	2291.0	592.0	4626.0	545.0	2255.0	470.0	3104.0	3624.0	4119.0	2874.0	268.0	408.0	366.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	3088.0	4010.0	3849.0	2266.0	3194.0	3450.0	4833.0	4914.0	3698.0	1720.0	1702.0	1944.0	0.0	1451.0	342.0	2559.0	1378.0	4095.0	1873.0	3233.0	3824.0	2854.0	758.0	0.0	2139.0	2581.0	1726.0	0.0	9.0	0.0	0.0	4140.0	1981.0	1089.0	878.0	2341.0	798.0	1279.0	1152.0	1152.0	2039.0	674.0	3156.0	2266.0	716.0	2261.0	1566.0	1494.0	401.0	1053.0	993.0	1083.0	1411.0	968.0	1368.0	1249.0	1606.0	528.0	1328.0	3227.0	1630.0	1979.0	1091.0	1975.0	1764.0	2052.0	1144.0	1018.0	1978.0	1614.0	3573.0	4397.0	2875.0	1548.0	2489.0	1973.0	2948.0	1364.0	804.0	516.0	5640.0	2044.0	945.0	1265.0	1807.0	3204.0	1243.0	1214.0	1090.0	1471.0	2871.0	1826.0	1827.0	949.0	2004.0	2481.0	3994.0	898.0	3787.0	197.0	2722.0	2783.0	1776.0	981.0	110.0	96.0	131.0	48.0	56.0	22.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_13	1752.0	2131.0	2297.0	0.0	0.0	0.0	8564.0	8446.0	7438.0	0.0	0.0	0.0	85.0	2453.0	60.0	9440.0	4737.0	12698.0	743.0	0.0	0.0	0.0	11.0	109.0	21.0	0.0	38.0	67.0	33.0	0.0	14.0	69.0	2197.0	807.0	0.0	0.0	0.0	28.0	27.0	0.0	31.0	0.0	31.0	0.0	56.0	0.0	108.0	0.0	0.0	19.0	0.0	2331.0	2093.0	17.0	700.0	6259.0	6632.0	465.0	0.0	0.0	1634.0	11501.0	13020.0	5673.0	8378.0	9292.0	2471.0	3783.0	4929.0	1464.0	26.0	0.0	6241.0	7111.0	21.0	19.0	0.0	3280.0	0.0	0.0	0.0	18.0	12.0	0.0	0.0	7592.0	0.0	0.0	7.0	24.0	0.0	27.0	19.0	0.0	17.0	0.0	10038.0	0.0	0.0	1052.0	3547.0	4091.0	4681.0	5513.0	0.0	0.0	14.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella	1652.0	1995.0	1412.0	2726.0	3288.0	2252.0	2015.0	1983.0	1041.0	2567.0	1606.0	1541.0	479.0	3449.0	822.0	5115.0	2729.0	2668.0	648.0	1139.0	1677.0	1100.0	365.0	29.0	382.0	3669.0	347.0	189.0	113.0	312.0	399.0	550.0	2314.0	827.0	3958.0	1581.0	1889.0	3417.0	3434.0	3033.0	2090.0	880.0	1050.0	3213.0	180.0	372.0	218.0	187.0	1296.0	309.0	1106.0	4051.0	2893.0	2248.0	726.0	1895.0	1346.0	1536.0	459.0	1026.0	2102.0	5551.0	1161.0	3235.0	2868.0	2877.0	283.0	2602.0	3900.0	856.0	462.0	930.0	2765.0	2317.0	3589.0	2681.0	2516.0	2702.0	846.0	1122.0	4479.0	1267.0	769.0	401.0	2959.0	907.0	2199.0	1653.0	4291.0	1093.0	1028.0	1535.0	2184.0	760.0	3582.0	2386.0	5702.0	676.0	1167.0	572.0	897.0	2648.0	47.0	3380.0	261.0	183.0	191.0	365.0	355.0	224.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	613.0	695.0	493.0	627.0	876.0	550.0	113.0	164.0	88.0	1222.0	806.0	770.0	17.0	0.0	0.0	57.0	147.0	24.0	9301.0	9802.0	5138.0	9623.0	3903.0	0.0	11515.0	11887.0	13518.0	34.0	32.0	0.0	0.0	36.0	351.0	0.0	4636.0	2164.0	5782.0	7840.0	2234.0	7664.0	1160.0	2886.0	686.0	6037.0	0.0	0.0	23.0	0.0	0.0	0.0	8094.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	27.0	0.0	26.0	32.0	0.0	0.0	42.0	282.0	0.0	49.0	0.0	84.0	0.0	0.0	70.0	0.0	0.0	3780.0	17.0	396.0	141.0	28719.0	27114.0	11434.0	0.0	11924.0	6597.0	52.0	114.0	7351.0	1687.0	6529.0	2070.0	4049.0	248.0	0.0	17474.0	46.0	33.0	0.0	70.0	0.0	177.0	435.0	225.0	243.0	81.0	92.0	61.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0	31.0	19.0	0.0	0.0	32.0	17.0	0.0	43.0	0.0	0.0	0.0	44138.0	59.0	12.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	37729.0	63.0	0.0	9.0	38565.0	33482.0	44498.0	27468.0	0.0	0.0	57.0	0.0	0.0	0.0	61.0	66.0	0.0	52.0	0.0	0.0	20.0	22.0	29458.0	40235.0	23682.0	43753.0	24359.0	0.0	20.0	0.0	0.0	0.0	52.0	0.0	0.0	39.0	0.0	43.0	27.0	55.0	31.0	45.0	0.0	27.0	98.0	27.0	0.0	0.0	64.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	18.0	10.0	0.0	0.0	59.0	34.0	0.0	0.0	0.0	42.0	28.0	0.0	0.0	54.0	0.0	0.0	0.0	85.0	25.0	0.0	0.0	29.0	0.0	21.0	0.0	12986.0	15410.0	15386.0	1586.0	1777.0	1488.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	1057.0	1271.0	1511.0	1501.0	1964.0	2314.0	522.0	553.0	423.0	2463.0	2531.0	2669.0	0.0	548.0	45.0	59.0	119.0	34.0	499.0	2147.0	3505.0	1928.0	1563.0	0.0	1520.0	1492.0	1683.0	0.0	8095.0	4794.0	2467.0	35.0	596.0	0.0	965.0	1956.0	895.0	843.0	1180.0	744.0	2338.0	1389.0	1836.0	1353.0	169.0	1777.0	0.0	489.0	399.0	304.0	1690.0	597.0	408.0	3198.0	2099.0	254.0	52.0	2507.0	1998.0	948.0	1053.0	75.0	132.0	129.0	107.0	176.0	0.0	30.0	418.0	24.0	17.0	146.0	87.0	18.0	383.0	972.0	476.0	23.0	8709.0	3692.0	1479.0	1237.0	1960.0	712.0	2624.0	101.0	1086.0	1918.0	948.0	1244.0	2235.0	2274.0	2265.0	2347.0	2451.0	1914.0	146.0	1311.0	1918.0	39.0	249.0	184.0	12.0	68.0	2228.0	2536.0	2609.0	3437.0	3614.0	3946.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819	972.0	1191.0	1100.0	1249.0	1645.0	1979.0	1286.0	1318.0	1197.0	1857.0	1950.0	2327.0	517.0	513.0	50.0	955.0	878.0	705.0	2749.0	3587.0	4055.0	835.0	1615.0	237.0	811.0	238.0	1036.0	250.0	139.0	22.0	35.0	233.0	631.0	393.0	2174.0	2581.0	2039.0	3547.0	2188.0	1881.0	2654.0	1772.0	2395.0	1853.0	27.0	476.0	413.0	191.0	382.0	159.0	2432.0	1160.0	1342.0	674.0	267.0	450.0	408.0	192.0	722.0	667.0	1985.0	1297.0	268.0	1642.0	714.0	1209.0	184.0	985.0	1216.0	665.0	199.0	353.0	642.0	1261.0	1334.0	1085.0	1106.0	621.0	1011.0	536.0	933.0	1055.0	1803.0	1478.0	2039.0	442.0	2120.0	1551.0	5227.0	3154.0	1459.0	1881.0	1421.0	2526.0	3118.0	2129.0	1213.0	932.0	2017.0	166.0	235.0	354.0	45.0	766.0	127.0	171.0	149.0	145.0	199.0	134.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__	1813.0	1906.0	1854.0	2412.0	3008.0	2571.0	799.0	577.0	484.0	5814.0	4480.0	4701.0	9730.0	721.0	1075.0	1021.0	2018.0	1226.0	3643.0	3584.0	3585.0	3638.0	3798.0	6956.0	3467.0	6071.0	7141.0	10008.0	2228.0	2588.0	1099.0	461.0	8564.0	7.0	11076.0	6125.0	5757.0	13137.0	8875.0	7013.0	7613.0	3663.0	6304.0	9138.0	31.0	831.0	4736.0	10903.0	3436.0	2477.0	5110.0	4809.0	3096.0	197.0	222.0	417.0	147.0	358.0	185.0	575.0	7610.0	281.0	172.0	616.0	193.0	793.0	62.0	254.0	3637.0	74.0	22.0	12.0	203.0	59.0	4866.0	5827.0	3073.0	102.0	2150.0	2140.0	6713.0	7288.0	4780.0	2036.0	11358.0	537.0	7662.0	10426.0	4256.0	4167.0	5921.0	6794.0	4271.0	5828.0	10901.0	8368.0	439.0	3181.0	9246.0	120.0	893.0	354.0	63.0	345.0	1159.0	646.0	794.0	2797.0	2672.0	2166.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	491.0	566.0	395.0	563.0	614.0	449.0	893.0	845.0	445.0	646.0	381.0	431.0	1539.0	195.0	167.0	143.0	232.0	77.0	1316.0	1992.0	3827.0	3179.0	744.0	1242.0	498.0	406.0	240.0	568.0	701.0	1249.0	384.0	295.0	551.0	155.0	1452.0	1944.0	1079.0	1070.0	1440.0	1232.0	1716.0	975.0	2185.0	1824.0	143.0	1072.0	862.0	1929.0	656.0	561.0	1594.0	2692.0	2592.0	1929.0	480.0	571.0	112.0	821.0	2907.0	3521.0	0.0	554.0	876.0	1130.0	945.0	562.0	106.0	331.0	1114.0	2828.0	451.0	938.0	557.0	420.0	1480.0	1130.0	1505.0	196.0	163.0	36.0	442.0	2154.0	605.0	179.0	1671.0	307.0	1093.0	2222.0	574.0	1947.0	1655.0	1218.0	1238.0	1296.0	1983.0	1280.0	1973.0	216.0	1608.0	342.0	2383.0	1213.0	112.0	442.0	504.0	336.0	364.0	159.0	172.0	124.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	342.0	205.0	256.0	236.0	340.0	349.0	1519.0	1466.0	1377.0	547.0	548.0	645.0	457.0	19.0	1058.0	1451.0	257.0	3669.0	818.0	222.0	96.0	1297.0	123.0	839.0	514.0	1048.0	3771.0	344.0	355.0	325.0	323.0	3767.0	0.0	16295.0	29.0	109.0	77.0	0.0	1181.0	90.0	92.0	0.0	60.0	116.0	1871.0	230.0	218.0	122.0	78.0	144.0	161.0	1246.0	2192.0	10.0	419.0	5314.0	18391.0	227.0	76.0	10.0	684.0	12.0	1542.0	1082.0	3440.0	3247.0	10783.0	1534.0	219.0	3402.0	1318.0	1421.0	1626.0	5094.0	139.0	0.0	747.0	1877.0	47.0	28.0	413.0	178.0	23.0	50.0	350.0	70.0	865.0	1575.0	0.0	31.0	271.0	63.0	181.0	496.0	1518.0	16.0	506.0	21.0	9.0	189.0	120.0	402.0	9806.0	989.0	286.0	313.0	374.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Epulopiscium	850.0	1105.0	1227.0	89.0	113.0	91.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3569.0	116.0	2913.0	4981.0	636.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	49.0	3923.0	4086.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	12013.0	15123.0	8835.0	1180.0	4374.0	3656.0	51.0	1240.0	0.0	13383.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1415.0	14914.0	0.0	0.0	0.0	15.0	7.0	11.0	11.0	7.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	1584.0	2124.0	2065.0	0.0	0.0	0.0	3613.0	3665.0	3060.0	0.0	0.0	0.0	0.0	0.0	0.0	3407.0	4930.0	2465.0	10462.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	3502.0	2682.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	477.0	867.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4198.0	3896.0	1165.0	2769.0	0.0	0.0	8.0	2133.0	3414.0	2993.0	0.0	0.0	0.0	11.0	8795.0	2463.0	0.0	0.0	1218.0	2484.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	582.0	701.0	724.0	40.0	53.0	55.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	4388.0	6649.0	6846.0	0.0	0.0	0.0	117.0	116.0	113.0	0.0	0.0	0.0	61.0	14.0	5726.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	14.0	726.0	916.0	910.0	65.0	0.0	0.0	0.0	5624.0	138.0	17.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16207.0	562.0	46.0	264.0	29.0	22.0	0.0	0.0	0.0	3213.0	8632.0	30.0	4.0	11122.0	0.0	5.0	0.0	12.0	9.0	6.0	0.0	6.0	4.0	6.0	5.0	29.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	14.0	0.0	36.0	34.0	6.0	3385.0	4724.0	4590.0	8805.0	12031.0	12036.0
